,Date,User,Tweet
60,2023-02-22 02:23:21+00:00,RRIPrograma3,"SDg berlangsung dialog bersama ANDRI SULISTYO. - KEPALA BIDANG KEDARURATAN DAN LOGISTIK BPBD BANJARNEGARA. Yg membahas tentang “ TEBING 70  METER DI SARWODADI BANJARNEGARA LONGSOR , 9 KK TERISOLIR “. Bersama presenter Amira . Dengarkan di 88.8 FM,RRIPlayGo&amp;RRINet 
#IMPagi 
-AJ"
61,2023-02-22 01:38:04+00:00,BVOICE_RADIO,"Berita duka datang dari Sao Paulo, Brasil. Terjadi banjir dan longsor yang menewaskan setidaknya 40 orang tewas dan puluhan orang hilang. #MorningVoice"
62,2023-02-22 01:31:39+00:00,AdeliaKarlina,Gue pake bedak ini longsor mulu ya dimuka gue heran
63,2023-02-21 23:08:53+00:00,LalaAgustin19,"Ditunggu antri dibawah market terbang duluan. Ditunggu antri diatas market longsor duluan. Giliran entry market ke floating. HAHAHA

Market tidak se nurut itu kawan. 😶"
64,2023-02-21 19:23:33+00:00,IvanYulianto8,"Jalanan berliku, berdarah, banyak paku, rawan longsor, sering terjadi genangan, berlubang, macet, apakah masih kurang?"
65,2023-02-21 18:50:09+00:00,bigfatdevil,pencapaian terbaru dalam hidup: jalan kaki ngelewatin tanah longsor
66,2023-02-21 15:36:26+00:00,aiskeurimcklt,mati lampu lagi ih meni kesel 😭 ada bahan jalan atas bakal longsor inimah ih 😭
67,2023-02-21 15:31:00+00:00,jakalholidays,"awal"" gacor, endingnya longsor.. beuhhh"
68,2023-02-21 15:04:11+00:00,ismaaja04,Ah elahh kirain kram mau longsor #TakdirCintaYangKupilih
69,2023-02-21 14:27:09+00:00,GondrongPendosa,Semoga ga ada longsor
70,2023-02-21 14:09:27+00:00,archivecaaa,Mikir gimana cara pulang balik ke jkt 🥲 di bukit tinggi lagi hujan deras dan ada longsor jalan menuju padang😢😫
71,2023-02-21 13:50:50+00:00,ErvinDarwin1,"Besoknya malah terjadi lagi tanah longsor,malah makin keras suara, ""Tolonglah, Wahai saudara-ku sekalian! Tolong, tolonglah!.Kasihani, tolonglah, tolong, tolong!"" Kata-nya. #8"
72,2023-02-21 12:53:35+00:00,bananafuren,"ini bagian jatim mana yg banjir/longsor?
kenceng nemen kilate ;;A;;

ojok listrik mati ae sing pentinggg 
deadlineee kuuuuuuuuuuuuuuuuuuuuuuu"
73,2023-02-21 12:05:56+00:00,Sarsihsars,"Korban banjir terevakuasi.
Korban longsor terselamatkan
Tapi ko aku korban janji Yo Ra uwis,,""
Tiwas korban perasaan ko Kowe blas ora ndue utek
Nasib...😅"
74,2023-02-21 07:46:15+00:00,xvrszgrds,"Sayang sekali sodara"" saya tida kena longsor 😔"
75,2023-02-21 04:38:04+00:00,ErvinDarwin1,"Seperti halnya dengan musibah kebanjiran, tsunami, gempa bumi, gunung meletus, longsor beserta angin topan. Terus apa lagi? Boleh juga musibah penyakit, atau perkara setoran kurang sementara sewa kosong, atau tentang perkara punya susu gede. Ini azab atau ujian, Pak Ustadz? #8"
76,2023-02-21 04:31:49+00:00,ohmybeautybank,[bb] base complextion yang anti longsor buat oily skin atau foundation yang buat muka oily apa aja?
77,2023-02-21 04:10:40+00:00,achmadfadhil__,"Suka kepikiran ga sih, sampah di bantar gebang sekarang menggunung, kebayang ga si sampah ini harus di apain. Pasti bantar gebang akan punya kapasitas maksimumnya kan? Ngeri banget ga sih kalo gunung sampah itu tbtb longsor"
78,2023-02-21 04:02:56+00:00,Ganiadrian_,"Kupang ni kalau ketong omong, ini bisa longsor karna pohon su sonde ada le, dong akan bilang begini. 
""Ee susah baru longsor, ini di bawah ni semua batu karang""."
79,2023-02-21 03:01:44+00:00,meteosphere,"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor."
80,2023-02-20 19:10:16+00:00,btsmoots7,Tanah longsor dimana-mana
81,2023-02-20 17:17:37+00:00,METAVlSION,niacin somethinc bagus ga sih gw ada free samplenya udh 2x pake WAJAH GW KY LONGSOR GT ANJGGG BS GT DAH mau beli tp takut yg 10% kegedean enaknya gmna (bertanya ke 0 followers)
82,2023-02-20 14:03:21+00:00,drinkwaterz,"WORLD TONIGHT With Kyle : Hujan Lebat Picu Banjir Dan Longsor Di Brasil, 36 Orang Tewas"
83,2023-02-20 13:42:28+00:00,Mas4ziz,"Ketua FPD DPRD Belu, NTT, Frans Xaver Saka, bantu perbaiki ruas jalan Lamtoro Mil yang longsor dengan mengerahkan loa #AHYPolitikusMendunia"
84,2023-02-20 12:40:00+00:00,itsbeautyfess,Dear! Cushion esqa cocok ga ya buat dry sensitive skin?? Longsor ga ya + tingkat oksidasinya gimana ya??
85,2023-02-20 12:11:50+00:00,rchmaays,longsor dan banjir story hari ini
86,2023-02-20 09:22:03+00:00,jakuketten,"Di depan perum ada yang longsor dikit
Ada mobil miring sama kandang kelincinya miring banget sampe berdiri. Isinya dah kosong.

Kasian banget nek jatoh ke sungai"
87,2023-02-20 07:08:16+00:00,baifumey,Moodku sdg longsor 😶
88,2023-02-20 03:43:19+00:00,hansfardz,"Bencana lgbt
Longsor gempa banjir tsunami wkwkwk"
89,2023-02-20 03:01:44+00:00,meteosphere,"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor."
90,2023-02-20 02:35:43+00:00,ohmybeautybank,"[bb] guys aku mau hadiri wisuda temen nah rencana mau makeup yg agak heavy soalnya sekalian mau photo studio, skinprep biar makeup ga longsor itu apa aja? Thanks 🫶"
91,2023-02-19 23:33:15+00:00,FDiblok,mengapa desa padusan dianggap sebagai wilayah yang paling rawan terhadap bencana longsor
92,2023-02-19 17:51:12+00:00,qsyqvk,"Mau cari au taekook yg mcd matinya karena bencana alam kek longsor, tsunami, banjir badang, dll"
93,2023-02-19 15:54:51+00:00,Yourpeachx,"Keinget jokes alphiandi, jakun longsor 😭😭"
94,2023-02-19 14:48:33+00:00,urfavgrlll_,kira kira make up gw longsor mampus ga ya besok pas akad?
95,2023-02-19 13:03:35+00:00,mskan_,"Untuk saat ini alam lagi gak baik” aja.
Langit masih terus meneteskan air, pusat bumi beberapa kali berguncang, beberapa dataran mengalami longsor, dan kekacauan terjadi di beberapa wilayah.
Tapi ini bukan perkara alam yg sedang tidak baik” saja."
96,2023-02-19 13:01:46+00:00,tulisan_sansan,"Duh lucu bingit cerita sama nenek ini🤣🫣. Jangan cari yang jauh-jauh apalagi di pegunungan deket laut banyak longsor, banyak tsunami, bencana alam. “Nanti kalau kamu gak disini, yang rawat saya siapa?”."
97,2023-02-19 11:16:02+00:00,JordanSheep,Mau live ju ee di tempat longsor
98,2023-02-19 11:05:21+00:00,rifelsgod,"Kita dari tanah, yang rawan longsor... aku butuh pohon; kamu."
99,2023-02-19 09:52:03+00:00,Banggai12,Tidak sedikit hutan Indonesia mengalami penggundulan akibat ulah manusia pada umumnya u/di jadikan lahan berkebun. Padahal salah satu fungsi hutan a/ untuk menyerap air mencegah tanah longsor dan banjir 🌼
100,2023-02-19 07:10:48+00:00,sickfeelinx,"manusia selalu bingung, tentang kenapa harus ada hujan lalu pelangi. bahkan tak selalu pelangi, bagaimana dengan banjir, longsor, badai? namun ini bukan soal hujan dan pelangi."
101,2023-02-19 05:12:53+00:00,FDiblok,mengapa desa padusan dianggap sebagai wilayah yang paling rawan terhadap bencana longsor
102,2023-02-19 03:01:36+00:00,meteosphere,"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor."
103,2023-02-19 00:09:44+00:00,Badagbrewok,"Terlalu excited, blunder hiji jadi we longsor kabeh 😅"
104,2023-02-18 16:55:48+00:00,4r3ya,"hibur gue cepat, sblum ini water eye gue longsor"
105,2023-02-18 14:53:10+00:00,BagasBre,"Piye meh ora longsor, uwit ditebangi og"
106,2023-02-18 13:46:04+00:00,lukmanadic,Bau bau arsendal bakal longsor
107,2023-02-18 13:20:20+00:00,wil_tweets,Arsenal longsor?
108,2023-02-18 13:13:34+00:00,alifmadani_,"info longsor, area london lurrddd"
109,2023-02-18 13:09:42+00:00,Febryan100,Arsenal ga mau minjem striker sih jadi longsor
110,2023-02-18 12:42:21+00:00,lanangmgn,Longsor longsor
111,2023-02-18 10:58:04+00:00,papisyam,"baru dikabarin simbah kalo salah satu pohon kena longsor dikit, mau di rescue tp ukurannya terlalu gede, gasampe 24jam udah ada yg nawar itu jati. anjenggggg 😭"
112,2023-02-18 09:29:29+00:00,tineziapucanii,"Drtd berseliweran kabar longsor ditakari. Ngebayangin bbrpa minggu yg lalu sempat ke atambua, gmn klo tb2 pas perjalanan pulang longsor dan gak ada akses jalan selain itu. Fix nangis sih aing :(("
113,2023-02-18 06:11:53+00:00,bingungtanganga,"Su planning hari ini ngedate, malah sibuk di takari urus tanah longsor. Reschedule le su."
114,2023-02-18 03:01:47+00:00,meteosphere,"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor."
115,2023-02-18 00:41:32+00:00,uanglonjon,Bisa bisanya gw mipi renang di laut sama echan tapi abis itu ada ombak gede bgt sampe tebing² tuh longsor gtuu tapi alhamdulillah pas bencana itu mau berlanjut gw dibangunin emak🙂🤲🏻
116,2023-02-17 15:06:02+00:00,seawoozoo,gemoyy bgt sampe hampir longsor pipinya🥹😣
117,2023-02-17 14:11:21+00:00,Piyikecill,"MOMIJIS MOMIJI NAJISS SNANJISSS, JELEKK BGTT LOOOO. DOMAIN NERAKA, AWAS LO KENA LONGSOR TRS KTUTUP ATAU KTANCEP PAKE CELESTIA"
118,2023-02-17 13:51:42+00:00,Tuatha_Dnn,Longsor noelmina
119,2023-02-17 13:33:05+00:00,adirstidyah,nderedeg suara gemruduk kirain suara longsor ga taunya hujan makbres 🙏🏼
120,2023-02-17 13:32:40+00:00,bytheresia,"liat update ; karanganyar longsor, sukoharjo sama solo banjir. serem. aman aman ya semua 🙏🏼"
121,2023-02-17 13:30:22+00:00,itingkaliting,"Pulang kantor buru-buru, langsung cuss soe dgn niat mau healing, eh tau-tau pas sampe takari ada tanah longsor jd harus putar balik ke kupang. Penumpang kecewa 🤧"
122,2023-02-17 11:27:58+00:00,jeonkookiiis,"Wonogiri banjir longsor 😭😭😭
Semoga cepat reda hujanya ya Allah"
123,2023-02-17 09:44:06+00:00,bucinsarawat,"3thn aja badai longsor gempa tsunami gw kuat, bismillah semangat mengikis kesabaranku yg sudah setipis tisu dibagi 2 ini huh hah"
124,2023-02-17 04:32:49+00:00,Jakpondokcabe,"Di hari Jumat ini mari berdoa untuk teman-teman saudara-saudara kita yang terdampak cuaca ekstrim sehingga berakibat bencana banjir, angin ribut, longsor, dll. Semoga badai cepat berlalu dan semua kembali pulih seperti sedia kala, Amin ya rabbal alamin 🙏"
125,2023-02-17 03:01:54+00:00,meteosphere,"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor."
126,2023-02-17 02:40:17+00:00,btsmoots7,Tanah longsor dimana-mana
127,2023-02-17 00:40:46+00:00,YellowBela,"Smells fishy nih anak 🙂 diam saja dan memperhatikan. Kota pihat bagaimana longsor yang dia buat sendiri. Like lol kan emang tugasnya gitu terus u kasihan karena dia ngerjain tugasnya? Shame on u. 🙂 oh u better untag me after this, two bits."
128,2023-02-16 23:58:19+00:00,Hermeong,"Baca berita beberapa kota banjir, di kampung halaman beberapa juga sempet banjir dan longsor. Pemanas global itu nyata teman teman."
129,2023-02-16 16:56:58+00:00,__wanitabiasaa,"Ibnul Qayyim rahimahullah berkata,
""Di antara pengaruh maksiat di permukaan bumi, sesuatu (yakni, musibah) yang menimpa bumi berupa longsor dan gempa bumi."" Sumber: Ad-Da'u wad Dawa' (1/ 160)"
130,2023-02-16 16:52:59+00:00,mzdim_,Longsor kulon omah coh
131,2023-02-16 16:52:48+00:00,revyndoscreamo,"wes ngendi ndi banjir, dalane rusak, gununge arep longsor. hoalahhhh ndonyone wes tuek wayae tobyat"
132,2023-02-16 16:33:25+00:00,0xamaiBigwin,"Padahal kakak pertamaku tinggal di kaki gunung Lawu.. Takut banget kena longsor krna daerahnya emang rawan &amp; beberapa udh kena longsor😭 kakak kedua yg di solo jg rumahnya deket bgt sama sungai bengawan solo, dulu prnh banjir sampai 2m.. Ya Allah lindungi kakak2ku😭😭😭"
133,2023-02-16 16:31:11+00:00,0xamaiBigwin,Dikampung halaman bahkan longsor dimana2 😭 Ya Allah
134,2023-02-16 15:14:34+00:00,toilccabrown,besok kudu bangun pagi bgtt biar kalo jalan biasanya belom bisa dilewatin (lagi kena longsor wkwkwkwk) bisa muter ga telat
135,2023-02-16 15:07:00+00:00,kuahcotoenak,"Gempa, banjir, tanah longsor, musibah sosial dll. 

Serius nanya, ini kita kenapa yah? Ada apa? 

Ya Allah Ya Robbi.."
136,2023-02-16 15:04:01+00:00,ocenalea_,knp info kai comeback tuh selalu pas gw lg MASKERAN. kan jd retak dan longsor krn air mata😭
137,2023-02-16 13:38:24+00:00,lidicilok,"Minggu ini timeline berita lagi asik banget, persib kalah, persija kalah, psm peringkat 1, kasus sambo dan vonis tersangka, arsenal longsor sama city, pssi ketum baru dan Yunus nusi ngundurin diri, daaaaannnn nanti malem MU vs Barca."
138,2023-02-16 13:15:26+00:00,CappucinanLatte,"Ya Lord pengen punya rumah yg ada kolam berenangnya dgn lingkungan yg adem &amp; pet friendly serta dijauhkan dari banjir, longsor, mati lampu, susah air &amp; tetangga toxic. Amin 🤲🏼"
139,2023-02-16 12:04:37+00:00,diamondeiyy,"takut, dirumah hujan berhari hari sampe ada longsor sama banjir 🥲"
140,2023-02-16 11:21:20+00:00,WidasSatyo,"Serem banget liat video orang kejatuhan tanah longsor di air terjun. 

Musim-musim ujan gini emg sebaiknya jangan dulu wisata ke air terjun. Serem. 😔"
141,2023-02-16 11:05:36+00:00,Abagasas,"Ini btc setelah naik 10%, bakal naik lagi atau longsor yaa? Mau jual dulu untuk beli di bawah, tapi takut naik lagi 🙈"
142,2023-02-16 10:13:11+00:00,NganjukBoys,"Jalur puncak longsor lur, ayo next match naik lagi fokus lagi"
143,2023-02-16 10:00:21+00:00,rafliifrmnsyh,jalur puncak longsor lagi
144,2023-02-16 09:58:17+00:00,LoGuePersija,Bek yg botak konciin yaa ja besok2 jgn dijadiin cadangan apalagi starter wkwkwk @Persija_Jkt by eug netizen julid 🤣 #PersijaDay #GagalPuncak #Longsor
145,2023-02-16 09:49:42+00:00,brospore,"Musim ujan puncak mulai longsor😂, kalem can masih ada 10 pertandingan lagi @Persija_Jkt"
146,2023-02-16 09:48:21+00:00,sirgobanggosir8,"Pekan ini Arsenal &amp; Persib longsor kabeh, asuuu"
147,2023-02-16 09:09:44+00:00,ichtiaradimas,Setelah gajahku longsor. Sore ini ngeliat drama federaso terbaik se galaxy. Gini amat hari ini😅😅😅
148,2023-02-16 08:26:29+00:00,uremyhopee,"Ya Allah ini berita dri kemarin di tawangmangu longsor, alhamdulillah udah selesai magang dan udah balik"
149,2023-02-16 08:16:01+00:00,hourlymjez,klasar klosor kleser glosor longsor kendorrrrrrrr
150,2023-02-16 07:13:12+00:00,delaayua,Iiii takut bgt dimana” longsor #longsor #hujan
151,2023-02-16 06:52:43+00:00,jackandthehouse,"Info loker be lyke:

Mampu bekerja dibawah hujan meteor, longsor, banjir, perang sipil, gempa bumi, gunung meletus, pandemi."
152,2023-02-16 05:43:00+00:00,faisarief,Yok ET udah jadi ketua. Tinggal milih exco yg bener juga ya jangan yg kemarin kemarin lagi aja gak longsor longsor tetap di situ terus.
153,2023-02-16 03:49:16+00:00,inisitacaa,keknya fans lain pada seneng bgt arsenal longsor dr pucuk🤣
154,2023-02-16 03:01:38+00:00,meteosphere,"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor."
155,2023-02-16 03:00:23+00:00,riskyzkr,enek sing longsor ya 🫣
156,2023-02-16 02:57:26+00:00,MaulanaRiandi,"Innalillahi, ada yg kena longsor di London 😭😭😭"
157,2023-02-16 02:28:18+00:00,RRIPrograma3,"Sdng berlangsung dialog bersama Umar Sinampe – Kepala Pelaksana BPBD Kabupaten Barru. Yg membahas tentang “UPDATE BANJIR DAN LONGSOR HINGGA ANGIN PUTING BELIUNG TERJADI DI KABUPATEN BARRU, SULAWESI SELATAN“. Bersama presenter Risty . Dengarkan di 88.8 FM,RRIPlayGo&amp;RRINet   -AJ"
158,2023-02-16 02:19:52+00:00,masahmadmu,Pegunungan rawan longsor
159,2023-02-16 02:13:16+00:00,RRIPrograma3,"Sedang berlangsung dialog bersama Irwanda Erwin Andriatmoko – Kepala Pelaksana BPBD Pacitan. Yang membahas tentang “ HUJAN PICU LONGSOR DI SEJUMLAH WILAYAH KECAMATAN DI PACITAN “. Bersama presenter Risty . Dengarkan di 88.8 FM,RRIPlayGo&amp;RRINet 
#IMPagi 

-AJ"
160,2023-02-16 02:10:26+00:00,user26296,inggris longsor kah kawan?
161,2023-02-16 02:02:58+00:00,Erlz_,oh ada yang longsor pagi pagi  di daerah puncak 😁
162,2023-02-16 01:58:54+00:00,Nugaduhdago,💙❤ nya longsor nya dadass
163,2023-02-16 01:05:04+00:00,Pujibarokah20,Bener kah di london longsor?
164,2023-02-16 00:28:40+00:00,yarizariii,Gajahe longsor
165,2023-02-16 00:26:05+00:00,darkenskyfall,Mitigasi bencana pucuk klasemen longsor
166,2023-02-15 23:58:40+00:00,BuddyHernandez9,"Pengen rasanya ledekin tim2 yang kalah malam tdi apalagi yang hbis kena longsor wkwkw, cuma sadar nanti malam emyu lawan king barsahhh🙄"
167,2023-02-15 23:31:16+00:00,Cuk_Ipin,ciyee ada yang longsor tapi one game in hand 😂
