,Date,User,Tweet
15,2023-02-27 08:19:28+00:00,Haanadzaa,"Kesel bgt sm org"" yg pake mobil, udh tau banjir, masih aja ngebut 😭 dih"
16,2023-02-27 08:18:06+00:00,aegie,Kali kedua rumah banjir gara-gara gue nyuci.
17,2023-02-27 08:17:29+00:00,H2umi,berharap akses masuk perumahan ga banjir 😇
18,2023-02-27 08:12:08+00:00,irkhammmm,"Baru kali ini ngalamin berangkat ngantor lewatin jalan banjir sedengkul, padahal akses jalan nasional. Semoga sijagoan tidak kenapa2😇"
19,2023-02-27 08:07:37+00:00,westvwood,GILA TAMAN CIKUNIR INDAH BANJIR POLLL APALAAGI YANG EMPANG ITU ANJIR DALEM BGT ITU
20,2023-02-27 08:03:39+00:00,TuitMakassar,"Selain Banjir Bandang, Tanah Longsor Juga Terjadi di Desa Cemba Enrekang"
21,2023-02-27 08:02:52+00:00,iyunstiana14_,"Hujan.🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️🌧️
.
.
.
.
.
.
.
.
.

.

.
.
.. semoga banjir congrats.

🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀"
22,2023-02-27 07:59:37+00:00,momoring666,tinggal nunggu banjir aja ini mah
23,2023-02-27 07:58:32+00:00,rizkybilly23,ciledug chaos banget ya kalo banjir..
24,2023-02-27 07:57:45+00:00,afchako,Mana kalian yang bilang kerjangub GA setara dengannlima tahun giliran jakarta banjir kalian sibuk dengan kasus penganiayaan
25,2023-02-27 07:57:45+00:00,aliefiahoi,"Kepikiran yg dirumah takut banjir, adek gua gabakal kuat ngangkat kulkas sm mesin cuci sih"
26,2023-02-27 07:56:37+00:00,leviluvin,"Udh bela2in banjir terabas, kurirnya malah ga bisa dihubungi 😭"
27,2023-02-27 07:54:16+00:00,DadankModip,sana sini banjir pgn cheat terbang aja dah
28,2023-02-27 07:51:56+00:00,hi_nanaminana,Banjir dimana mana 🥲
29,2023-02-27 07:51:54+00:00,23SAN16,"Selamat sore famzZ
Baru buka twitter, ternyata sepi notifs 😅
Ayo sore atau malam ini akunku banjir congrats
Aamiin"
30,2023-02-27 07:47:35+00:00,gojeeen_,Karawang usum banjir jeung jalan barolong👌
31,2023-02-27 07:44:36+00:00,Hnhyun03,"gua ngunsi kmn anjir, masa brg2 kipop gua dibawain:( biar ga kena basah dan banjir dmn yaa☹️"
32,2023-02-27 07:44:33+00:00,syifamlda,ni mah banjir air got😖
33,2023-02-27 07:43:40+00:00,batusangkak,Banjir di DKI makin parah gurbernurnya enak2 tidur
34,2023-02-27 07:42:08+00:00,kuroxxi,Kapuk kalo ga banjir+macet ga enak bat keknya 🥲
35,2023-02-27 07:41:44+00:00,blacknidji,"Dimana-mana banjir, tapi kamu becek doang ga sampai banjir."
36,2023-02-27 07:36:57+00:00,lvndrforgyu,banjir gini kurir pick up gaada yg mau ambil :(
37,2023-02-27 07:34:55+00:00,okbomu,banjir
38,2023-02-27 07:34:48+00:00,Leb4ranWang1,Semoga februari banjir congrats
39,2023-02-27 07:32:19+00:00,pranamawada,"Denger2 beberapa daerah Jakarta banjir ya, semoga segera surut agar bisa normal ya aktivitas di sana🙏🏻🙏🏻"
40,2023-02-27 07:31:32+00:00,Jeane_JKT48,"Aku baru sadar di sekolah aku udah hampir 2 bulan ga upacara gara gara hujan trs wkwk, untung aja ga banjir sekolahnya😭"
41,2023-02-27 07:31:21+00:00,llatoulipes,gapapa akan ku jalani hidup ini dengan banjir air mata kesedihan 💪🏻
42,2023-02-27 07:27:53+00:00,ingeesoesanto,Kasian bgt abang gw nganter makanan ke komplek yg lagi banjir. Customernya mikir ga ya motor driver tuh bisa mati/rusak lho buat nganterin pesenan?🥲🥲🥲
43,2023-02-27 07:27:11+00:00,loonelinesz,ditinggal nangis banjir wkkwk bismilah hidup sendiri (lagi) wkwkw
44,2023-02-27 07:25:45+00:00,raraistudy,"Dari 20 murid, yang hadir cuman 9 doang. Ini juga pulang cepet gegara takut banjir 😀"
45,2023-02-27 07:25:30+00:00,Rizkyram5,Untuk kesekian kalinya… orang tua di perumahan kalo banjir pada lucu lucu bgt dah ngomelin anak nya main banjir banjiran 😂😂
46,2023-02-27 07:24:11+00:00,orgranau,hujan nonstop banjir lae nnti 🗿
47,2023-02-27 07:22:58+00:00,sy_f_q,"F- my life, projek tak habis bayor lagi jambatan dah tenggelam banjir 🥹"
48,2023-02-27 07:19:59+00:00,dhtrma,"karawang banjir dimana"" ya 🥹 semoga aja ga hujan lg dan ga sampek ke rumah, kawatir bgt"
49,2023-02-27 07:17:43+00:00,flumpszee,Firs taim aing bolos ((banjir))
50,2023-02-27 07:17:05+00:00,TuitJabar,"Sekolah di Karawang Diliburkan karena Hujan Ekstrem, Banyak yang Terendam Banjir"
51,2023-02-27 07:15:17+00:00,bbubadibako_o,bekasi full banjir👊
52,2023-02-27 07:12:51+00:00,KJG_Mamie,"Banyak yang terdampak banjir semoga segera surut, Amin"
53,2023-02-27 07:08:04+00:00,sansoleil_,"Sesedih itu kalau liat video di tiktok ttg kucing yg bikin sedih, gategaa 🥲🥲 suka skip liatnya, kalau sampe full bisa banjir 🥲🥲"
54,2023-02-27 07:06:20+00:00,sparkfly18,"Kebahagiaan gw kok singkat bgt ya? Banjir air mata mulu. Sekali atau dua kali aja, gw minta agar hidup gw tenang damai tentram."
55,2023-02-27 07:01:37+00:00,M__Akbar96,Bendungan itu meluap tinggi airnya air mengelakkan apa yg ada didepan nya sangat deras di tahun 2023 banjir yg tinggi basarnas serta relawan saling membantu dalam hal menolong dan kebaikan #banjir #bocahedewe
56,2023-02-27 07:00:54+00:00,Ghazighossan,kenapa ya orang ni kek gabisa apa ya pada inisiatif gitu hujan udah ketauan intens nya lama pasti banjir dimana2 terus besok pagi senin biasa nya rame bgt.. kan bisa gitu lu berangkat lebih pagi dr biasanya biar ga kena macet toh ga bakal tiap hari paling lagi kondisi begini aja
57,2023-02-27 07:00:10+00:00,gitselalubenar,Bkn krw klo g banjir
58,2023-02-27 07:00:04+00:00,ppiyyak,Alhamdulillah kosan aman tyda banjir
59,2023-02-27 06:59:55+00:00,ziizalubda,Baru kali ini ngerasain kemana mana jalannya banjir
60,2023-02-27 06:59:38+00:00,Orraaawin23,"Mulang.
sa'ake podo banjir cah"
61,2023-02-27 06:58:33+00:00,KodokJiyoung,[FOLLOW ACC 2 KodokJiyoung mencoba mention banjir] ciusan dah kaga boongan
62,2023-02-27 06:56:22+00:00,yakultiaphariii,Jangan banjir dulu doongg ya Allaahh 😭😭😭😭😭
63,2023-02-27 06:54:53+00:00,Gabutwoy00,Hadeuh banjir mnng Bae🤦
64,2023-02-27 06:50:52+00:00,spothtify,semoga sekolah gue banjir.
65,2023-02-27 06:48:16+00:00,AdamFirrr,mantaap hujan teruuuus...banjir dimana-mana
66,2023-02-27 06:46:17+00:00,urfutureboyf,pada banjir :(
67,2023-02-27 06:45:45+00:00,bangsawan_sol,"Banjir tetep tweet

@QuaiNetwork  #QuaiNetwork"
68,2023-02-27 06:42:57+00:00,Halloninuy,Kalo banjir kaya gini suka pengen ngojai deh
69,2023-02-27 06:41:31+00:00,hhruw,"yaAllah kuliah pertama kg jd offline grgr banjir, taunya udh dikasih online jg masih ketiduran ajg"
70,2023-02-27 06:41:24+00:00,maslukpi,seru banget pada banjir
71,2023-02-27 06:35:32+00:00,melindaaaaaah,Hari ini temanya macet dan banjir
72,2023-02-27 06:35:26+00:00,PalangkaProtes,Ada daerah yang seharusnya ga banjir di Palangkaraya eh kalau hujan  banjir bikin malu ya tweeps..
73,2023-02-27 06:34:44+00:00,Seraxph,mau keluar tapi rumah gua dikepung banjir ngokk
74,2023-02-27 06:33:07+00:00,caniburs_,macet dimana mana akibat banjir heuheu
75,2023-02-27 06:28:22+00:00,tapirping,banjir banjir
76,2023-02-27 06:27:50+00:00,nutelabomboloni,Kebangun pagi grgr ujan gede ga berenti2 terus gabisa tidur krn kepikiran doi kena banjir ga ya? Gila ya masih aja kepikiran padahal dia aja ga mikirin w
77,2023-02-27 06:23:11+00:00,hanya_nia,Abis anter anak sekolah.. jalanan bnyk yg banjir.
78,2023-02-27 06:22:37+00:00,armahandaka,rekor nih jababeka ga banjir setelah digempur hujan berhari2 (kecuali area stadion)
79,2023-02-27 06:22:03+00:00,cesarnanakkecil,Akhirnya dapat giliran merasakan terisolasi gegara banjir....
80,2023-02-27 06:20:37+00:00,zupansoup,"Gara-gara graha prima banjir, aku pulang duluan coy"
81,2023-02-27 06:19:14+00:00,muhamadrianda1,no one : sw hari ini isinya banjir
82,2023-02-27 06:19:06+00:00,Lisaboyfriendd,"Hujan bentar aja banjir dimana mana, yang tambah bikin gedek daerah kosan gua rumah warga gak ada selokan ,air mau lewat mana ,gak Abis pikir ."
83,2023-02-27 06:18:04+00:00,leejeno__o__423,di tempat kalian hujan deras + banjir ngga sii ko kaya damai damai ajaa😭😭
84,2023-02-27 06:18:02+00:00,0xT1N4,Hujan derassss siap banjir 🙃
85,2023-02-27 06:16:36+00:00,DReborn83,"Banyak banjir, si kodok @Dennysiregar7 ame kawannye mane neh suaranye?"
86,2023-02-27 06:16:22+00:00,yaudahlah08,"Bingung bgt lewat mana ini berangkat gawe,rumah ga kebanjiran akses jalan ke pt nya yg banjir parah 😫 danau di belakang rumah sebenernya jg udh mulai naik rada was2 juga ini"
87,2023-02-27 06:16:11+00:00,Jateng_Twit,"Jakarta Banjir, mangingat cuaca sedang tinggi-tingginya hujan"
88,2023-02-27 06:14:25+00:00,eghaamegaa,"Ya Allah.. Rawalumbu baek baek ya, ujan deres terus beberapa hari ini tp aman gak smp banjir parah. Semoga gini terus, gpp deh ujan. Tp jgn smp banjir. Gak punya tenaga buat bersih2nya gua."
89,2023-02-27 06:12:58+00:00,moalmendi,"Banjir gara"" hujan dri semalem gk brenti"""
90,2023-02-27 06:11:41+00:00,ursantaclauz,"bener bener deh
kayanya mulai ngecheck air )): soalnya dah pada banjir begini"
91,2023-02-27 06:10:09+00:00,SmgMenfess,Ndes! Info2 Senin Iki mau udan deres Ono seng banjir ga Yo??
92,2023-02-27 06:06:29+00:00,wanimokhtar,Pagi tadi dia call baru bangun tidur tengah mamai. Ni mental dah function tetiba sebak lalu banjir mata 🥲
93,2023-02-27 06:06:00+00:00,littlemazu,tlng bgt ni jgn banjir
94,2023-02-27 06:05:49+00:00,saturnuvz,banjir di mana mana 😭
95,2023-02-27 06:01:45+00:00,Riskinurdiansya,"Jam 12 malem tadi, di tengah hujan dan banjir, motor beat kesayangan ku harus mati di tengah-tengah banjir yang menutupi hampir setengah motor ku, namun, ada 2 orang anak laki-laki yang membantu ku, ah syukur-lah... kemudian motor ku kembali menyala seperti sebelumnya"
96,2023-02-27 06:01:41+00:00,caddybae,"Gue jual aja apa ya ini rumah anjing, capek bgt bebenah bekas banjir sendirian"
97,2023-02-27 06:01:30+00:00,meteosphere,"Bencana meteorologi : banjir, kekeringan, dan topan, badai."
98,2023-02-27 06:01:14+00:00,dayeunj,banjir
99,2023-02-27 06:00:41+00:00,mochlyy,"untung aja kuliahnya daring, kalo td luring udah kejebak macet dan banjir dimana mana 🙂"
100,2023-02-27 06:00:38+00:00,zulkypancaa,"semoga hari seninmu makin panjang, ujan angin, badai topan dan banjir"
101,2023-02-27 06:00:32+00:00,Fajarsudin271,Habis hujan terbitlah sw banjir
102,2023-02-27 05:56:44+00:00,Cancer959187,"Ok deh tangerang banjir, punya alesan jadinya 🤣🤣🤣"
103,2023-02-27 05:56:24+00:00,nabillabq,"tiap kena ujan cuma di green darden, tadi kena banjir juga di sono ya allahh"
104,2023-02-27 05:55:00+00:00,yunaidi_indra,"18 RT di Jakarta terendam banjir, buzzerRp diam dan gak berisik lagi?"
105,2023-02-27 05:53:16+00:00,parkjwi0205,"yaTuhan, takut bgt ini banjir kalo hujan gini terus 😭😭"
106,2023-02-27 05:52:51+00:00,opqrstuvwxy_z,Capek teh kalo banjir
107,2023-02-27 05:51:54+00:00,loadinglamaaaa,"hujan mulu, jalan depan selalu banjir, dan scoopy ku selalu mogok kalo kena banjir🥺"
108,2023-02-27 05:51:03+00:00,d1ckoe_isback,nyari jalan yang gak kena banjir.
109,2023-02-27 05:49:37+00:00,inepiteble,"Me masuk kantor lagi setelah Jumat cuti:
Hujan ✅
Banjir ✅
Macet ✅
Telat ✅
Kerjaan banyak ✅
Politik kantor semakin panas ✅

Belum stress, belum."
110,2023-02-27 05:49:23+00:00,manughioss,Tgok kt tiktok da byk trailer adaptasi novel sr andai itu tkdirnya😭banjir muka woooo😭😭😭part shukri hentak kepala hannah delisha tu penat nangis😭😭😭😭mmg bgg betul laki kaki pukul ni
111,2023-02-27 05:48:43+00:00,Titofaristo98,"Seharian hujan teruus, biasanya pd banjir niih dmn2"
112,2023-02-27 05:48:25+00:00,monkeyD_jungle,cimindi banjir cuy tinggi
113,2023-02-27 05:48:10+00:00,SayaMUNU,"Alhamdulillah, meskipun dicurahi hujan berhari-hari, Jakarta bebas banjir."
114,2023-02-27 05:48:07+00:00,adikmashiho,HARI INI semua jalanan banjir dan macet
115,2023-02-27 05:47:30+00:00,isnoturbois,banjir dimana mana cees
116,2023-02-27 05:45:24+00:00,waterrmelona_,"CUMA GRGR TGR KOTA BANJIR TRS MASA GUE DIBILANG ""TUH TANGERANG BANJIR, MASIH MAU KE TGR?"" YA IYA LAH MASIH MAU. INI MOMEN BERHARGA DALAM 1 DEKADE LEBIH DIKIT GUE JD KPOPERS. LAGIAN BANJAR WIJAYA SM TGR KOTA JAUH"
117,2023-02-27 05:44:27+00:00,SharaOktavia2,"Ngerasain banjir yang beneran banjir... 
Cuma khawatir sama ibu aja
Semoga cepet surut banjirnya di mangunjaya, tambun selatan, kabupaten bekasi.

@BNPB_Indonesia mohon ditinjau. Terima kasih.
#banjir #bnpb"
118,2023-02-27 05:41:13+00:00,littlekia_,"Kan dah banjir tempat² awam ni.
Please let me breath."
119,2023-02-27 05:41:08+00:00,00frhn,Hari ini stuggle nerobos banjir + ujan + ngeprint salah mulu
120,2023-02-27 05:41:04+00:00,Iwan70703644,"Banjir Jakarta ,, ? Ahli banjir yg sering nyalahi2n mana ya?"
121,2023-02-27 05:40:34+00:00,hollyshielddd,kira kira masih banjir ga ya ntar balik nya
122,2023-02-27 05:37:53+00:00,idhyucxk,karawang banjir☹️
123,2023-02-27 05:37:47+00:00,wiketiar,Ya allah banjir meneh. Keperluan yang harus dibeli gabisa dibeli karena akses gak iso.
124,2023-02-27 05:35:05+00:00,hanyyydwiii,"Harapan baru banjir, bintara banjir wkwk okee gofood daerah harapan indah aja brti :)"
125,2023-02-27 05:34:33+00:00,Ryujnwins,Banjir dmna mana
126,2023-02-27 05:33:33+00:00,Irsyadgarrot,"Senin + Ujan + Banjir + Macet , stress nggak lo. Bekasi - Tebet 2 jam nyet udh ngaco bat"
127,2023-02-27 05:33:06+00:00,zennie_3to3,"IH SINTINGGG
Udah tau banjir naik mobil udah kayak mau balapan, KENCENG BGT, air jadi pada masuk ke rumah
Ya I know klo pelan² takut airnya masuk, TAPI INI KENCENG BGT GILAA, LEBIH KENCENG DARI YG PALING KENCENG
Merepotkan saja"
128,2023-02-27 05:33:05+00:00,fuckihshit,karhud pas keluar rumah hoh banjir ceuk abi teh
129,2023-02-27 05:32:57+00:00,yawdahiya,Klo banjir” gini jadi ingen zaman sekolah yg masuk cuman 5 orang 🙂🙂🙂 mana jamkos wkkw
130,2023-02-27 05:32:28+00:00,eckohatake,"Ngatasin banjir gak bisa, minta jabatan 9 tahun.
Awikwok banget. 😮‍💨"
131,2023-02-27 05:29:15+00:00,naynadine,"mbak chun woo hee lagi rame2nya nih, setelah main unlocked. barengan sama mas teo yoo yg disorot berkat Love to Hate You. 

keduanya main film vertigo di tahun 2019 sekarang mereka berdua masing-masing banjir tawaran project 🚀"
132,2023-02-27 05:27:24+00:00,dominiqueazarii,"alhamdulillah hujan reda, capek bgt woi banjir :("
133,2023-02-27 05:27:17+00:00,O913ZIP,"ya udah ini mah aksesnya dialihkan lagi, banjir dimana-mana."
134,2023-02-27 05:21:25+00:00,dianjanuar,"hari ini milih cuti karna banjir dimana2, jalanan macet dan hujan baru berhenti di jam 10 🙃 niat leha2 kok ya kepikiran cucian sama bebersih. emang jiwa2 babh gabisa ilang. drmh bkn leha2 malah beberes. udah paling bnr ngantor dah 🥺 kerjaan rmh d kerjain bkn kelar malah beranak"
135,2023-02-27 05:20:27+00:00,sklirosz,banjir gessss
136,2023-02-27 05:17:26+00:00,SECRXTNIGHT,"Nanti pas giliran Treasure! anime adaptation mah gue bukan nangis lagi, tapi bikin Pekanbaru banjir kali yah"
137,2023-02-27 05:16:52+00:00,kadiajeng_23,Banjir tak kunjung surut
138,2023-02-27 05:16:51+00:00,PunchRingo,"baru kali ini ngerasain ke klien 2.30 jam, padahal jaraknya cuma 14km, tapi banjir nya tuh :)))))"
139,2023-02-27 05:16:27+00:00,kangaerrrrr,"Ketika curah hujan konsisten terus menerus, banjir bukan menjadi hal baru lagi dikalangan warga duta kranji"
140,2023-02-27 05:15:46+00:00,gwejkrin,naik kereta pas ngelewatin banjir jadi berasa di ghibli bjir
141,2023-02-27 05:15:32+00:00,pavacation,"hari ini ujan gede, dari awal udah ragu jalan biasa bakal banjir ga ya? dan bener aja, jalan yang biasa gua lewatin tuh bannjir parrah, sampe bis pun gaberani buat lewat,"
142,2023-02-27 05:13:58+00:00,cleo_mochy,Dah bbrp hari hujan deras tp yg aneh jakarta ko sepi dgn berita banjir🤔🤔🤔
143,2023-02-27 05:12:09+00:00,ppiyyak,Karawang banjir dimana aja niii mau balikk huuhuu
144,2023-02-27 05:12:04+00:00,uwadidawz,"Ciledug kalo ujan deres gak banjir, berarti yakjuj makjuj udah manasin motor mau otw"
145,2023-02-27 05:11:43+00:00,mcdonalisasi_,Gilaaaa bgt ini gara² ujan semalaman di karawang banjir termasuk rumah gw :( hari seninku dimulai dgn banjir+kuliah masuk smt 6 😎
146,2023-02-27 05:11:17+00:00,adrbleMakklie,Rumah kalian banjir ga moots??
147,2023-02-27 05:07:56+00:00,yukkurirabbit,"True,,, ga bisa romantisasi ujan sebagaimana biasa krn dimana2 banjir, genteng bocor, tiap di rumah rasanya mau nangis…. Kek idk what should i do everything seems out of reach. *beneran ngetik sambil nangis"
148,2023-02-27 05:07:43+00:00,AriniJav,situasi terkini banjir kuantan
149,2023-02-27 05:06:34+00:00,InndaaRsb,"Gimana caranya ungkapin kekesalan tanpa air mata. Niatnya ga netes, kok malah banjir....."
150,2023-02-27 05:06:20+00:00,dyahws__,Senin+banjir+hujan+macet
151,2023-02-27 05:05:39+00:00,iamasyhari,Ya Allah banyak yang kena banjir
152,2023-02-27 05:05:29+00:00,SonoraFM92,"#BeritaSonora Tinjau banjir di Kalideres Jakarta Barat, Pj. Gubernur Heru Budi Hartono minta Wali Kota benahi saluran dan sodetan

Liputan by @Lia_muspiroh"
153,2023-02-27 05:03:59+00:00,kakikukeseleo,anjay banjir
154,2023-02-27 05:03:37+00:00,khaIayak,Banjir apa kenapa deh kok ongkirnya parah banget.
155,2023-02-27 05:02:59+00:00,eggdropz,"Adek w menikmati bgt banjir semalem, barusan pamer struk mekdi krn dia transit di mekdi nunggu air surut."
156,2023-02-27 05:01:57+00:00,renebaeirenee,orang orang yang ga masuk sekolah gara gara banjir adalah contoh orang lemah #jokesips colek @0rngmager fyi ini kata ara
157,2023-02-27 05:01:54+00:00,orang_melanesia,ingpo yg udh kena banjir
158,2023-02-27 05:01:36+00:00,Hujandisenja,"Depan rumah w dari subuh udah banjir sebetis sih ga masuk rumah, cuma kan repot ya jd ga bisa pesen makanan onlen 🥹"
159,2023-02-27 05:00:04+00:00,undipmenfess,-dips! ada yg bs anjem dri tembalang ke sampokong (banjir kanal barat) jam 1 an ga?
160,2023-02-27 05:00:00+00:00,shoyolucuu,Siapa yang kamar nya banjir lagi? Zefey 😞☝️
161,2023-02-27 04:59:46+00:00,Jwancough,info banjir bekasi🥴
162,2023-02-27 04:56:46+00:00,skygrlx,tgr kalo ga macet ya banjir🙃
163,2023-02-27 04:56:26+00:00,pwororoh,waww keluar rumah banjir dimana mana 🙂
164,2023-02-27 04:55:11+00:00,saidi_yohanes,Bjir banjir wkwk
165,2023-02-27 04:54:09+00:00,braveminority,Ikip sekalinya banjir gaada obattt
166,2023-02-27 04:53:19+00:00,mmmafazi,Info banjir @brliansw
167,2023-02-27 04:52:19+00:00,maretabakkeu,"hujan terus, bahkan sampe banjir, akhir akhir ini sedih bgt ya ?"
168,2023-02-27 04:50:52+00:00,sekiandantrmks,Rumah si aman yaa ga kena banjir tp kena dampak mati listriknya🥴🥴
169,2023-02-27 04:50:11+00:00,aloafhreya,daerah kalian banjir ga sih???
170,2023-02-27 04:47:47+00:00,aldinoper,Masih aja banjir
171,2023-02-27 04:47:15+00:00,iamgoyeng,YaAllah banjir dimana2🥺
172,2023-02-27 04:46:08+00:00,Aaaaaaaafii,buset karawang pada banjir wkwk
173,2023-02-27 04:41:42+00:00,Ojonesuyomas,Kota stres banjir &amp; macet
174,2023-02-27 04:39:43+00:00,hokiwinteruss,alhamdulillah ga banjir
175,2023-02-27 04:37:23+00:00,harya_ar07,"Bisa juga gak sih, banjir akibat manusia yang tidak bisa menghargai air??? Jangankan manusia yang ingin di hargai, air pun juga minta di hargai. Dengan saluran air yang seharusnya di ukur dengan sedemikian rupa dengan kedalamannya ataupun luas lebarnya. Mungkin adanya sampah juga"
176,2023-02-27 04:36:21+00:00,interludespring,"makin kesinin makin convinced org2 yg romanticize hujan tu cmn orang2 kaya aja (tidak commuting karena punya kendaraan sendiri, tidak tinggal di daerah banjir, rumahnya bagus jadi ngga bocor, dll dsb)"
177,2023-02-27 04:35:19+00:00,lanuna_rembulan,banjir
178,2023-02-27 04:35:13+00:00,ToBebetter05,"Yang melintas di karawang hati"" ya banyak genangan banjir dan hati yang berlubang"
179,2023-02-27 04:35:04+00:00,fltatp_,Banyumanik ttp banjir
180,2023-02-27 04:35:02+00:00,gigibungsuku,"perencaan kota indonesia kacau banget, curah hujan gede langsung banjir dimana mana, warganya bukannya kesel ke pengembang atau pemerintah tetap nrimo ing pandum"
181,2023-02-27 04:34:05+00:00,caramelmella,Bakal banjir konten Wookie lagi 😭😭😭
182,2023-02-27 04:27:56+00:00,sa_aaa10,Baru kali ini lewatin banjir sambil nangis ya allah takut banget
183,2023-02-27 04:27:35+00:00,NurfajarJo,"Senen pagi,ujan deres,banjir,macet alhasil kesiangan. grup dept penuh sm chat ""mohon maaf hari ini saya datang telat"""
184,2023-02-27 04:25:58+00:00,Eiladara,"Semarang hujannya awet banget. Semoga enggak banjir deh, biar kereta api ke JKT gak delay atau cancel sore ini."
185,2023-02-27 04:25:45+00:00,OnlyanadFans,berdoa smoga hujan nya awet kl bs sampe banjir amin🙏🏻 pengen nyerok ikan dpn rumah sp twu ada ikan
186,2023-02-27 04:25:35+00:00,nanalogi,"Jgn maksa sekolah kl gini, dah tau dmn mn banjir. Yayasan aja mnta libur. Jd berasa private"
187,2023-02-27 04:25:18+00:00,erlipss,Bisa2nya baru sampe kantor gara2 banjir trus macet dijalan
188,2023-02-27 04:24:27+00:00,RaCryptograph,Hujan ga berhenti-berhenti dari malem. Yaa Allah semoga ga banjir 🤲🏻🥲
189,2023-02-27 04:24:07+00:00,nidawdy,"updatean orang hari ini hujan, banjir, macet"
190,2023-02-27 04:24:06+00:00,chitralalala,"Ngeliat status WA dan story IG temen"" memulai hari senin dengan macet + banjir + ujan. Aku bahkan baru bangun 🥱

Nikmatnya day off hari senin 🤭"
191,2023-02-27 04:21:29+00:00,alee_haechan,"selamat ya yang banjir banjir msh skolah, nnti km dpt pujian sampe lulus dr kepsek dan antek anteknya 🗣️"
192,2023-02-27 04:21:16+00:00,Banjir0xdOllar_,Ujan terus ini
193,2023-02-27 04:21:06+00:00,gyusall,siapa yg rumahnya banjir cungggg☝🏼☝🏼☝🏼☝🏼
194,2023-02-27 04:16:15+00:00,LeelyBigwinnx7,Menuju akhir februari bismillah banjir congrats
195,2023-02-27 04:15:25+00:00,gugumbut,asik ya pada banjir banjiran
196,2023-02-27 04:15:03+00:00,jungoopuff,h-7 dan sekitar rumah ak banjir 😺
197,2023-02-27 04:13:50+00:00,happyforme_win,Banjir
