,Date,User,Tweet
130,2023-01-30 03:41:05+00:00,CeritaAHY_,Kader2 Demokrat Jatim terjun langsung bantu masyarakat terdampak bencana erupsi  #DemokratS14P AHY Pimpin Perubahan PDemokrat AgusYudhoyono
131,2023-01-29 22:27:39+00:00,awchani19,"mimpi gunung salak erupsi, mana deket lagi dibelakang rumah🙂"
132,2023-01-28 23:52:23+00:00,xdktc_,"Ketiduran, mimpi salah satu gunung erupsi"
133,2023-01-28 14:04:15+00:00,ANJlNGS,PRASAAN GUE CAMPUR ADUK TP SKRG LGI MOOD BGT NGEJAMBAK MUKA YEOLMEK &amp; BEHABEHAEL RAHIM ERUPSI 🥺🥺
134,2023-01-28 13:42:23+00:00,dwikiprazz,AHY: Mari bersama kita berdoa untuk warga di wilayah Kabupaten Lumajang dan sekitarnya yang terdampak erupsi Gunung Semeru.
135,2023-01-28 13:12:32+00:00,dwikiprazz,AHY: Saya instruksikan kepada kader #PartaiDemokrat Lumajang &amp; Provinsi Jatim untuk bisa segera turun membantu warga terdampak erupsi
136,2023-01-28 11:58:31+00:00,fauzilik,"Cacat berkomunikasi atau cacat nangkep dalam berkomunikasi ?
Lagi-lagi emosi yg erupsi bukan malah minta konfirmasi, auah gak ngerti lagi"
137,2023-01-28 11:12:36+00:00,dwikiprazz,Demokrat Bergerak Ringankan Beban Masyarakat Terdampak Erupsi Gunung Semeru
138,2023-01-28 10:42:25+00:00,dwikiprazz,Demokrat Kirim Tim Medis Bantu Korban Erupsi Semeru
139,2023-01-28 09:42:24+00:00,dwikiprazz,DPC #PartaiDemokrat Surabaya memberikan bantuan sembako kepada warga terdampak bencana erupsi Gunung Semeru
140,2023-01-28 02:42:22+00:00,dwikiprazz,#PartaiDemokrat: Untuk bantuan ketiga ini dihimpun melalui posko #DemokratPeduliDanBerbagi utk disalurkan ke pengungsi erupsi Gunung Semeru
141,2023-01-28 02:12:30+00:00,dwikiprazz,DPC #PartaiDemokrat Kota Surabaya menyalurkan bantuan untuk pengungsi erupsi Gunung SEmeru
142,2023-01-27 18:41:54+00:00,gibranleklok,AHY: Mari bersama kita berdoa untuk warga di wilayah Kabupaten Lumajang dan sekitarnya yang terdampak erupsi Gunung Sem #AHYPimpinPerubahan
143,2023-01-27 17:00:12+00:00,rehaenosaxx,Rasa emosiku melonjak seperti erupsi gunung Merapi ya bgst
144,2023-01-27 16:11:56+00:00,gibranleklok,Demokrat Bergerak Ringankan Beban Masyarakat Terdampak Erupsi Gunung Semeru #AHYPimpinPerubahan
145,2023-01-27 15:41:54+00:00,gibranleklok,Demokrat Kirim Tim Medis Bantu Korban Erupsi Semeru #AHYPimpinPerubahan
146,2023-01-27 14:41:56+00:00,gibranleklok,DPC #PartaiDemokrat Surabaya memberikan bantuan sembako kepada warga terdampak bencana erupsi Gunung Semeru #AHYPimpinPerubahan
147,2023-01-27 13:50:01+00:00,28februarylucky,Semenjak gunung krakatau meletus n erupsi jdi ga enak tidur takut bangt 😭😭😭😭
148,2023-01-27 07:12:02+00:00,gibranleklok,DPC #PartaiDemokrat Kota Surabaya menyalurkan bantuan untuk pengungsi erupsi Gunung SEmeru #AHYPimpinPerubahan
149,2023-01-26 07:05:08+00:00,TuitLampung,"Hari Ini GAK Erupsi 4 Kali, Ketinggian Kolom Abu Mencapai 500 Meter"
150,2023-01-26 07:05:03+00:00,TuitLampung,"Gunung Anak Krakatau Erupsi hingga 4 Kali, Ketinggian Abu sampai 500 Meter"
151,2023-01-25 18:28:23+00:00,OOTSUTSUKl,yaAllah daritadi suara bak buk bak buk kirain tetangga lg ngangkat2 barang ternyata gunung lg erupsi😭😭
152,2023-01-25 15:00:51+00:00,hoshipetitpout,"Sakit gigi jir gigi bungsu w yg kanan atas bntr lagi erupsi. Jgn deket2 mo konseran plis, gw mo nge reoggg"
153,2023-01-25 10:07:21+00:00,MitaCestalia,Baru tahu Gunung Anak Krakatau ada erupsi 😥
154,2023-01-25 09:57:46+00:00,needm0resunday,"Daerahku bau belerang dan banyak debu alias erupsi ,,,,"
155,2023-01-25 07:54:04+00:00,shackybaw,sekolahku kena erupsi
156,2023-01-25 01:57:44+00:00,Anasiapaa,Pagi ini liat marapi erupsi lagi 🥲
157,2023-01-24 15:57:38+00:00,susiiretn,erupsi meronta-ronta dalam prasangka yang kebisaannya adalah kejadian multitafsir tak terduga~
158,2023-01-24 15:48:30+00:00,nuriiiin_91,"Ngecek twitnya PVMBG, itu Anak Krakatau erupsi terus ya..."
159,2023-01-24 14:02:37+00:00,lantip,"monitor bmkg dan pvbmg, dari dinihari tadi, sepanjang siang sampai malam ini, ada gempa terus sepanjang lingkar api. 

bbrp gunung jg erupsi dr kemarin.

semoga kita selalu dalam lindunganNya. tetap waspada dan jangan lupa tas siaga bencana ya lur."
160,2023-01-24 03:47:49+00:00,putrantoo,Tiap pulau ada gunung aktif. Kalau pas erupsi ya lumayan warga ternate ini.
161,2023-01-23 23:45:41+00:00,_wme,"gunung marapi erupsi ya, pantes dingin"
162,2023-01-23 18:12:23+00:00,dwikiprazz,AHY: Mari bersama kita berdoa untuk warga di wilayah Kabupaten Lumajang dan sekitarnya yang terdampak erupsi Gunung Semeru.
