text,label
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
